time_step,chosen_arm,reward,cumulative_rewards,current_alpha,current_beta,arm_pulls
86950,235,1,71044,0.00211864406779661,0.5,471
86951,9,1,71045,0.004672897196261682,0.5,213
86952,530,1,71046,0.018518518518518517,0.5,53
86953,55,1,71047,0.008695652173913044,0.5,114
86954,97,1,71048,0.008130081300813009,0.5,122
86955,471,1,71049,0.008620689655172414,0.5,115
86956,256,0,71049,0.007246376811594203,0.5,137
86957,199,1,71050,0.01,0.5,99
86958,5,1,71051,0.002688172043010753,0.5,371
86959,356,1,71052,0.005319148936170213,0.5,187
86960,396,0,71052,0.007352941176470588,0.5,135
86961,782,1,71053,0.007518796992481203,0.5,132
86962,226,1,71054,0.008333333333333333,0.5,119
86963,633,1,71055,0.0034602076124567475,0.5,288
86964,718,1,71056,0.011494252873563218,0.5,86
86965,381,1,71057,0.007462686567164179,0.5,133
86966,633,1,71058,0.0034482758620689655,0.5,289
86967,184,1,71059,0.003048780487804878,0.5,327
86968,231,1,71060,0.0072992700729927005,0.5,136
86969,415,0,71060,0.004310344827586207,0.5,231
86970,118,1,71061,0.0040650406504065045,0.5,245
86971,51,1,71062,0.00625,0.5,159
86972,384,1,71063,0.01694915254237288,0.5,58
86973,383,0,71063,0.006289308176100629,0.5,158
86974,113,0,71063,0.00819672131147541,0.5,121
86975,25,1,71064,0.00392156862745098,0.5,254
86976,155,1,71065,0.004975124378109453,0.5,200
86977,180,1,71066,0.005263157894736842,0.5,189
86978,177,1,71067,0.0045045045045045045,0.5,221
86979,27,1,71068,0.027777777777777776,0.5,35
86980,94,1,71069,0.021739130434782608,0.5,45
86981,577,1,71070,0.022222222222222223,0.5,44
86982,217,0,71070,0.0028328611898017,0.5,352
86983,674,1,71071,0.011235955056179775,0.5,88
86984,42,1,71072,0.013157894736842105,0.5,75
86985,2,1,71073,0.013333333333333334,0.5,74
86986,508,1,71074,0.014285714285714285,0.5,69
86987,178,1,71075,0.009174311926605505,0.5,108
86988,278,1,71076,0.007352941176470588,0.5,135
86989,476,0,71076,0.02702702702702703,0.5,36
86990,665,0,71076,0.03225806451612903,0.5,30
86991,136,0,71076,0.006944444444444444,0.5,143
86992,20,1,71077,0.005747126436781609,0.5,173
86993,453,1,71078,0.016666666666666666,0.5,59
86994,633,1,71079,0.003436426116838488,0.5,290
86995,291,1,71080,0.0036231884057971015,0.5,275
86996,365,0,71080,0.011363636363636364,0.5,87
86997,121,1,71081,0.023255813953488372,0.5,42
86998,377,1,71082,0.004901960784313725,0.5,203
86999,243,1,71083,0.004201680672268907,0.5,237
87000,79,1,71084,0.003875968992248062,0.5,257
87001,111,1,71085,0.002652519893899204,0.5,376
87002,333,1,71086,0.01694915254237288,0.5,58
87003,7,1,71087,0.0036363636363636364,0.5,274
87004,259,1,71088,0.005681818181818182,0.5,175
87005,354,1,71089,0.014084507042253521,0.5,70
87006,790,0,71089,0.04,0.5,24
87007,274,1,71090,0.0025,0.5,399
87008,333,1,71091,0.016666666666666666,0.5,59
87009,413,1,71092,0.008849557522123894,0.5,112
87010,737,1,71093,0.029411764705882353,0.5,33
87011,245,1,71094,0.007936507936507936,0.5,125
87012,436,1,71095,0.004807692307692308,0.5,207
87013,12,1,71096,0.005714285714285714,0.5,174
87014,96,1,71097,0.01694915254237288,0.5,58
87015,9,1,71098,0.004651162790697674,0.5,214
87016,440,1,71099,0.034482758620689655,0.5,28
87017,265,1,71100,0.011764705882352941,0.5,84
87018,518,1,71101,0.005050505050505051,0.5,197
87019,78,1,71102,0.005128205128205128,0.5,194
87020,270,1,71103,0.015384615384615385,0.5,64
87021,595,0,71103,0.014285714285714285,0.5,69
87022,224,0,71103,0.024390243902439025,0.5,40
87023,62,1,71104,0.0033444816053511705,0.5,298
87024,450,1,71105,0.008771929824561403,0.5,113
87025,195,1,71106,0.004975124378109453,0.5,200
87026,270,1,71107,0.015151515151515152,0.5,65
87027,412,1,71108,0.006666666666666667,0.5,149
87028,460,1,71109,0.008771929824561403,0.5,113
87029,274,1,71110,0.0024937655860349127,0.5,400
87030,494,1,71111,0.004524886877828055,0.5,220
87031,243,1,71112,0.0041841004184100415,0.5,238
87032,247,0,71112,0.00546448087431694,0.5,182
87033,575,1,71113,0.01282051282051282,0.5,77
87034,543,1,71114,0.016666666666666666,0.5,59
87035,126,1,71115,0.004424778761061947,0.5,225
87036,634,1,71116,0.022222222222222223,0.5,44
87037,30,1,71117,0.010752688172043012,0.5,92
87038,228,1,71118,0.008264462809917356,0.5,120
87039,175,1,71119,0.0035335689045936395,0.5,282
87040,154,1,71120,0.002570694087403599,0.5,388
87041,259,1,71121,0.005649717514124294,0.5,176
87042,685,1,71122,0.043478260869565216,0.5,22
87043,183,1,71123,0.005813953488372093,0.5,171
87044,227,1,71124,0.006944444444444444,0.5,143
87045,26,1,71125,0.009433962264150943,0.5,105
87046,319,1,71126,0.015873015873015872,0.5,62
87047,181,1,71127,0.0125,0.5,79
87048,677,1,71128,0.014705882352941176,0.5,67
87049,617,1,71129,0.013157894736842105,0.5,75
87050,644,0,71129,0.007352941176470588,0.5,135
87051,101,1,71130,0.008695652173913044,0.5,114
87052,210,1,71131,0.005405405405405406,0.5,184
87053,385,1,71132,0.005025125628140704,0.5,198
87054,218,1,71133,0.004219409282700422,0.5,236
87055,30,1,71134,0.010638297872340425,0.5,93
87056,202,1,71135,0.002857142857142857,0.5,349
87057,156,1,71136,0.003875968992248062,0.5,257
87058,310,1,71137,0.005747126436781609,0.5,173
87059,327,0,71137,0.03225806451612903,0.5,30
87060,105,1,71138,0.0024813895781637717,0.5,402
87061,154,1,71139,0.002564102564102564,0.5,389
87062,619,1,71140,0.006329113924050633,0.5,157
87063,564,1,71141,0.014084507042253521,0.5,70
87064,304,1,71142,0.007407407407407408,0.5,134
87065,130,1,71143,0.006578947368421052,0.5,151
87066,343,1,71144,0.005076142131979695,0.5,196
87067,630,1,71145,0.011764705882352941,0.5,84
87068,294,1,71146,0.005076142131979695,0.5,196
87069,7,1,71147,0.0036231884057971015,0.5,275
87070,117,1,71148,0.005649717514124294,0.5,176
87071,450,0,71148,0.008695652173913044,0.5,114
87072,356,1,71149,0.005291005291005291,0.5,188
87073,208,1,71150,0.004524886877828055,0.5,220
87074,460,1,71151,0.008695652173913044,0.5,114
87075,387,1,71152,0.029411764705882353,0.5,33
87076,300,1,71153,0.003703703703703704,0.5,269
87077,183,1,71154,0.005780346820809248,0.5,172
87078,506,1,71155,0.00641025641025641,0.5,155
87079,435,1,71156,0.018518518518518517,0.5,53
87080,344,1,71157,0.013333333333333334,0.5,74
87081,63,1,71158,0.00423728813559322,0.5,235
87082,644,1,71159,0.0072992700729927005,0.5,136
87083,594,1,71160,0.023255813953488372,0.5,42
87084,240,1,71161,0.010752688172043012,0.5,92
87085,151,1,71162,0.016666666666666666,0.5,59
87086,569,0,71162,0.009174311926605505,0.5,108
87087,380,1,71163,0.012345679012345678,0.5,80
87088,66,1,71164,0.008264462809917356,0.5,120
87089,168,1,71165,0.006211180124223602,0.5,160
87090,358,1,71166,0.0031746031746031746,0.5,314
87091,170,1,71167,0.008771929824561403,0.5,113
87092,420,1,71168,0.005952380952380952,0.5,167
87093,5,1,71169,0.002680965147453083,0.5,372
87094,455,1,71170,0.005405405405405406,0.5,184
87095,183,1,71171,0.005747126436781609,0.5,173
87096,153,1,71172,0.0032679738562091504,0.5,305
87097,105,1,71173,0.0024752475247524753,0.5,403
87098,669,0,71173,0.025,0.5,39
87099,311,1,71174,0.025,0.5,39
87100,263,0,71174,0.0022222222222222222,0.5,449
87101,321,1,71175,0.011111111111111112,0.5,89
87102,810,1,71176,0.015384615384615385,0.5,64
87103,537,1,71177,0.014285714285714285,0.5,69
87104,185,1,71178,0.007936507936507936,0.5,125
87105,737,1,71179,0.02857142857142857,0.5,34
87106,754,1,71180,0.038461538461538464,0.5,25
87107,352,0,71180,0.020833333333333332,0.5,47
87108,716,1,71181,0.02631578947368421,0.5,37
87109,251,1,71182,0.0036101083032490976,0.5,276
87110,322,1,71183,0.004016064257028112,0.5,248
87111,25,1,71184,0.00390625,0.5,255
87112,188,1,71185,0.00546448087431694,0.5,182
87113,808,0,71185,0.04,0.5,24
87114,56,1,71186,0.01282051282051282,0.5,77
87115,264,1,71187,0.004132231404958678,0.5,241
87116,263,1,71188,0.0022172949002217295,0.5,450
87117,170,1,71189,0.008695652173913044,0.5,114
87118,569,1,71190,0.00909090909090909,0.5,109
87119,184,1,71191,0.00303951367781155,0.5,328
87120,161,1,71192,0.002109704641350211,0.5,473
87121,519,1,71193,0.0136986301369863,0.5,72
87122,338,1,71194,0.009345794392523364,0.5,106
87123,651,1,71195,0.03125,0.5,31
87124,128,1,71196,0.005649717514124294,0.5,176
87125,480,0,71196,0.00423728813559322,0.5,235
87126,17,1,71197,0.015151515151515152,0.5,65
87127,355,1,71198,0.006289308176100629,0.5,158
87128,235,1,71199,0.0021141649048625794,0.5,472
87129,28,1,71200,0.006711409395973154,0.5,148
87130,126,1,71201,0.004405286343612335,0.5,226
87131,51,1,71202,0.006211180124223602,0.5,160
87132,87,1,71203,0.00425531914893617,0.5,234
87133,278,0,71203,0.0072992700729927005,0.5,136
87134,809,1,71204,0.03333333333333333,0.5,29
87135,645,1,71205,0.07142857142857142,0.5,13
87136,364,1,71206,0.006802721088435374,0.5,146
87137,214,1,71207,0.0038022813688212928,0.5,262
87138,356,1,71208,0.005263157894736842,0.5,189
87139,541,1,71209,0.008695652173913044,0.5,114
87140,463,1,71210,0.00684931506849315,0.5,145
87141,281,1,71211,0.005649717514124294,0.5,176
87142,263,1,71212,0.0022123893805309734,0.5,451
87143,487,1,71213,0.016129032258064516,0.5,61
87144,571,0,71213,0.010752688172043012,0.5,92
87145,511,1,71214,0.005291005291005291,0.5,188
87146,260,1,71215,0.00684931506849315,0.5,145
87147,145,1,71216,0.016666666666666666,0.5,59
87148,61,1,71217,0.008333333333333333,0.5,119
87149,518,1,71218,0.005025125628140704,0.5,198
87150,145,1,71219,0.01639344262295082,0.5,60
87151,180,1,71220,0.005235602094240838,0.5,190
87152,319,1,71221,0.015625,0.5,63
87153,690,0,71221,0.018867924528301886,0.5,52
87154,224,1,71222,0.023809523809523808,0.5,41
87155,299,1,71223,0.006097560975609756,0.5,163
87156,154,1,71224,0.0025575447570332483,0.5,390
87158,671,1,71225,0.019230769230769232,0.5,51
87159,603,1,71226,0.014084507042253521,0.5,70
87160,318,1,71227,0.02564102564102564,0.5,38
87161,10,1,71228,0.004048582995951417,0.5,246
87162,197,1,71229,0.009259259259259259,0.5,107
87163,619,0,71229,0.006289308176100629,0.5,158
87164,106,1,71230,0.011764705882352941,0.5,84
87165,488,0,71230,0.007751937984496124,0.5,128
87166,111,1,71231,0.0026455026455026454,0.5,377
87167,447,1,71232,0.011363636363636364,0.5,87
87168,269,0,71232,0.002207505518763797,0.5,452
87169,150,1,71233,0.008928571428571428,0.5,111
87170,206,0,71233,0.006666666666666667,0.5,149
87171,164,1,71234,0.009900990099009901,0.5,100
87172,619,1,71235,0.00625,0.5,159
87173,635,1,71236,0.008547008547008548,0.5,116
87174,158,1,71237,0.008928571428571428,0.5,111
87175,286,1,71238,0.0136986301369863,0.5,72
87176,554,1,71239,0.015384615384615385,0.5,64
87177,257,1,71240,0.004761904761904762,0.5,209
87178,566,1,71241,0.007462686567164179,0.5,133
87179,99,1,71242,0.003937007874015748,0.5,253
87180,767,0,71242,0.017241379310344827,0.5,57
87181,749,1,71243,0.03333333333333333,0.5,29
87182,287,1,71244,0.00303951367781155,0.5,328
87183,82,1,71245,0.010752688172043012,0.5,92
87184,310,1,71246,0.005714285714285714,0.5,174
87185,763,1,71247,0.01639344262295082,0.5,60
87186,644,1,71248,0.007246376811594203,0.5,137
87187,667,1,71249,0.022222222222222223,0.5,44
87188,235,1,71250,0.002109704641350211,0.5,473
87189,251,1,71251,0.0035971223021582736,0.5,277
87190,88,1,71252,0.0028011204481792717,0.5,356
87191,10,1,71253,0.004032258064516129,0.5,247
87192,571,0,71253,0.010638297872340425,0.5,93
87193,694,0,71253,0.012345679012345678,0.5,80
87194,139,1,71254,0.010752688172043012,0.5,92
87195,412,0,71254,0.006622516556291391,0.5,150
87196,9,0,71254,0.004629629629629629,0.5,215
87197,405,1,71255,0.012345679012345678,0.5,80
87198,159,1,71256,0.004830917874396135,0.5,206
87199,678,1,71257,0.015151515151515152,0.5,65
87200,720,1,71258,0.03333333333333333,0.5,29
87201,258,1,71259,0.006024096385542169,0.5,165
87202,109,1,71260,0.004366812227074236,0.5,228
87203,441,1,71261,0.008928571428571428,0.5,111
87204,621,1,71262,0.007692307692307693,0.5,129
87205,148,1,71263,0.003367003367003367,0.5,296
87206,569,1,71264,0.009009009009009009,0.5,110
87207,501,1,71265,0.011627906976744186,0.5,85
87208,362,1,71266,0.01694915254237288,0.5,58
87209,207,1,71267,0.006944444444444444,0.5,143
87210,430,1,71268,0.02127659574468085,0.5,46
87211,280,1,71269,0.011627906976744186,0.5,85
87212,104,1,71270,0.019230769230769232,0.5,51
87213,294,1,71271,0.005050505050505051,0.5,197
87214,402,1,71272,0.007352941176470588,0.5,135
87215,0,0,71272,0.002403846153846154,0.5,415
87216,117,0,71272,0.0056179775280898875,0.5,177
87217,131,1,71273,0.003389830508474576,0.5,294
87218,249,1,71274,0.005847953216374269,0.5,170
87219,74,1,71275,0.006134969325153374,0.5,162
87220,295,1,71276,0.0045662100456621,0.5,218
87221,659,1,71277,0.02127659574468085,0.5,46
87222,681,0,71277,0.011627906976744186,0.5,85
87223,756,0,71277,0.02564102564102564,0.5,38
87224,322,1,71278,0.004,0.5,249
87225,600,1,71279,0.015625,0.5,63
87226,211,1,71280,0.007407407407407408,0.5,134
87227,625,1,71281,0.006802721088435374,0.5,146
87228,405,1,71282,0.012195121951219513,0.5,81
87229,396,1,71283,0.0072992700729927005,0.5,136
87230,237,0,71283,0.008620689655172414,0.5,115
87231,628,1,71284,0.004016064257028112,0.5,248
87232,2,1,71285,0.013157894736842105,0.5,75
87233,290,1,71286,0.010638297872340425,0.5,93
87234,86,1,71287,0.0036496350364963502,0.5,273
87235,566,1,71288,0.007407407407407408,0.5,134
87236,125,1,71289,0.004739336492890996,0.5,210
87237,199,0,71289,0.009900990099009901,0.5,100
87238,606,1,71290,0.012195121951219513,0.5,81
87239,751,1,71291,0.01639344262295082,0.5,60
87240,364,0,71291,0.006756756756756757,0.5,147
87241,55,1,71292,0.008620689655172414,0.5,115
87242,217,1,71293,0.002824858757062147,0.5,353
87243,712,1,71294,0.010526315789473684,0.5,94
87244,147,0,71294,0.015873015873015872,0.5,62
87245,453,1,71295,0.01639344262295082,0.5,60
87246,290,1,71296,0.010526315789473684,0.5,94
87247,206,1,71297,0.006622516556291391,0.5,150
87248,116,1,71298,0.006329113924050633,0.5,157
87249,473,1,71299,0.041666666666666664,0.5,23
87250,126,1,71300,0.0043859649122807015,0.5,227
87251,134,1,71301,0.006060606060606061,0.5,164
87252,606,1,71302,0.012048192771084338,0.5,82
87253,49,1,71303,0.0026954177897574125,0.5,370
87254,101,1,71304,0.008620689655172414,0.5,115
87255,772,1,71305,0.010526315789473684,0.5,94
87256,87,0,71305,0.00423728813559322,0.5,235
87257,201,1,71306,0.014084507042253521,0.5,70
87258,584,0,71306,0.023255813953488372,0.5,42
87259,223,1,71307,0.008547008547008548,0.5,116
87260,76,1,71308,0.007246376811594203,0.5,137
87261,538,1,71309,0.006944444444444444,0.5,143
87262,619,0,71309,0.006211180124223602,0.5,160
87263,449,1,71310,0.00909090909090909,0.5,109
87264,241,0,71310,0.004784688995215311,0.5,208
87265,217,1,71311,0.0028169014084507044,0.5,354
87266,494,1,71312,0.0045045045045045045,0.5,221
87267,68,1,71313,0.006896551724137931,0.5,144
87268,1,1,71314,0.008695652173913044,0.5,114
87269,289,1,71315,0.009174311926605505,0.5,108
87270,17,0,71315,0.014925373134328358,0.5,66
87271,287,1,71316,0.0030303030303030303,0.5,329
87272,468,1,71317,0.00909090909090909,0.5,109
87273,165,1,71318,0.004464285714285714,0.5,223
87274,276,1,71319,0.0037313432835820895,0.5,267
87275,78,1,71320,0.00510204081632653,0.5,195
87276,152,1,71321,0.0028653295128939827,0.5,348
87277,6,1,71322,0.004739336492890996,0.5,210
87278,50,1,71323,0.02857142857142857,0.5,34
87279,560,1,71324,0.007246376811594203,0.5,137
87280,628,1,71325,0.004,0.5,249
87281,423,1,71326,0.0044444444444444444,0.5,224
87282,364,1,71327,0.006711409395973154,0.5,148
87283,218,0,71327,0.004201680672268907,0.5,237
87284,268,1,71328,0.007246376811594203,0.5,137
87285,89,1,71329,0.006060606060606061,0.5,164
87286,350,1,71330,0.0055248618784530384,0.5,180
87287,134,1,71331,0.006024096385542169,0.5,165
87288,411,1,71332,0.0049261083743842365,0.5,202
87289,240,0,71332,0.010638297872340425,0.5,93
87290,511,1,71333,0.005263157894736842,0.5,189
87291,256,1,71334,0.007194244604316547,0.5,138
87292,7,1,71335,0.0036101083032490976,0.5,276
87293,545,1,71336,0.027777777777777776,0.5,35
87294,22,0,71336,0.0036231884057971015,0.5,275
87295,506,1,71337,0.006369426751592357,0.5,156
87296,246,1,71338,0.005263157894736842,0.5,189
87297,257,1,71339,0.004739336492890996,0.5,210
87298,127,0,71339,0.018518518518518517,0.5,53
87299,155,1,71340,0.0049504950495049506,0.5,201
87300,202,1,71341,0.002849002849002849,0.5,350
87301,42,1,71342,0.012987012987012988,0.5,76
87302,351,1,71343,0.020833333333333332,0.5,47
87303,378,1,71344,0.009009009009009009,0.5,110
87304,280,1,71345,0.011494252873563218,0.5,86
87305,257,1,71346,0.0047169811320754715,0.5,211
87306,555,1,71347,0.022727272727272728,0.5,43
87307,383,1,71348,0.00625,0.5,159
87308,600,1,71349,0.015384615384615385,0.5,64
87309,419,1,71350,0.006097560975609756,0.5,163
87310,784,1,71351,0.05,0.5,19
87311,312,1,71352,0.008695652173913044,0.5,114
87312,30,1,71353,0.010526315789473684,0.5,94
87313,131,0,71353,0.0033783783783783786,0.5,295
87314,156,1,71354,0.003861003861003861,0.5,258
87315,25,1,71355,0.0038910505836575876,0.5,256
87316,492,1,71356,0.005952380952380952,0.5,167
87317,292,1,71357,0.0064516129032258064,0.5,154
87318,734,0,71357,0.045454545454545456,0.5,21
87319,164,0,71357,0.00980392156862745,0.5,101
87320,183,1,71358,0.005714285714285714,0.5,174
87321,377,1,71359,0.004878048780487805,0.5,204
87322,426,1,71360,0.01639344262295082,0.5,60
87323,547,1,71361,0.027777777777777776,0.5,35
87324,543,1,71362,0.01639344262295082,0.5,60
87325,60,0,71362,0.010752688172043012,0.5,92
87326,611,1,71363,0.022727272727272728,0.5,43
87327,153,1,71364,0.003257328990228013,0.5,306
87328,11,1,71365,0.005714285714285714,0.5,174
87329,113,1,71366,0.008130081300813009,0.5,122
87330,205,1,71367,0.01,0.5,99
87331,307,0,71367,0.02564102564102564,0.5,38
87332,43,1,71368,0.0017985611510791368,0.5,555
87333,175,1,71369,0.0035211267605633804,0.5,283
87334,111,1,71370,0.002638522427440633,0.5,378
87335,244,1,71371,0.003367003367003367,0.5,296
87336,210,1,71372,0.005376344086021506,0.5,185
87337,410,0,71372,0.00980392156862745,0.5,101
87338,585,1,71373,0.006329113924050633,0.5,157
87339,87,1,71374,0.004219409282700422,0.5,236
87340,163,1,71375,0.0038022813688212928,0.5,262
87341,10,1,71376,0.004016064257028112,0.5,248
87342,249,1,71377,0.005813953488372093,0.5,171
87343,177,1,71378,0.004484304932735426,0.5,222
87344,236,0,71378,0.006896551724137931,0.5,144
87345,107,1,71379,0.009523809523809525,0.5,104
87346,387,1,71380,0.02857142857142857,0.5,34
87347,768,1,71381,0.02702702702702703,0.5,36
87348,413,1,71382,0.008771929824561403,0.5,113
87349,260,1,71383,0.006802721088435374,0.5,146
87350,513,1,71384,0.006172839506172839,0.5,161
87351,696,0,71384,0.014705882352941176,0.5,67
87352,378,1,71385,0.008928571428571428,0.5,111
87353,506,1,71386,0.006329113924050633,0.5,157
87354,823,1,71387,0.038461538461538464,0.5,25
87355,448,1,71388,0.005076142131979695,0.5,196
87356,424,1,71389,0.007575757575757576,0.5,131
87357,46,0,71389,0.008264462809917356,0.5,120
87358,165,1,71390,0.0044444444444444444,0.5,224
87359,22,1,71391,0.0036101083032490976,0.5,276
87360,152,1,71392,0.002857142857142857,0.5,349
87361,115,1,71393,0.004347826086956522,0.5,229
87362,290,1,71394,0.010416666666666666,0.5,95
87363,439,1,71395,0.017543859649122806,0.5,56
87364,487,1,71396,0.015873015873015872,0.5,62
87365,233,1,71397,0.006535947712418301,0.5,152
87366,511,0,71397,0.005235602094240838,0.5,190
87367,207,1,71398,0.006896551724137931,0.5,144
87368,753,0,71398,0.041666666666666664,0.5,23
87369,386,1,71399,0.01098901098901099,0.5,90
87370,32,0,71399,0.0125,0.5,79
87371,19,1,71400,0.0035587188612099642,0.5,280
87372,291,1,71401,0.0036101083032490976,0.5,276
87373,356,1,71402,0.005235602094240838,0.5,190
87374,202,1,71403,0.002840909090909091,0.5,351
87375,586,1,71404,0.006711409395973154,0.5,148
87376,402,1,71405,0.0072992700729927005,0.5,136
87377,817,1,71406,0.045454545454545456,0.5,21
87378,294,1,71407,0.005025125628140704,0.5,198
87379,329,1,71408,0.00641025641025641,0.5,155
87380,174,1,71409,0.004366812227074236,0.5,228
87381,40,1,71410,0.00819672131147541,0.5,121
87382,772,1,71411,0.010416666666666666,0.5,95
87383,488,0,71411,0.007692307692307693,0.5,129
87384,167,1,71412,0.005291005291005291,0.5,188
87385,66,1,71413,0.00819672131147541,0.5,121
87386,608,0,71413,0.013888888888888888,0.5,71
87387,258,1,71414,0.005988023952095809,0.5,166
87388,451,1,71415,0.006134969325153374,0.5,162
87389,546,0,71415,0.02702702702702703,0.5,36
87390,666,1,71416,0.05555555555555555,0.5,17
87391,353,0,71416,0.012048192771084338,0.5,82
87392,221,1,71417,0.008547008547008548,0.5,116
87393,712,0,71417,0.010416666666666666,0.5,95
87394,667,1,71418,0.021739130434782608,0.5,45
87395,503,1,71419,0.011494252873563218,0.5,86
87396,760,0,71419,0.014084507042253521,0.5,70
87397,70,1,71420,0.0031545741324921135,0.5,316
87398,366,0,71420,0.02,0.5,49
87399,209,0,71420,0.006369426751592357,0.5,156
87400,522,1,71421,0.01639344262295082,0.5,60
87401,44,1,71422,0.013513513513513514,0.5,73
87402,688,1,71423,0.006134969325153374,0.5,162
87403,62,1,71424,0.0033333333333333335,0.5,299
87404,261,0,71424,0.0022123893805309734,0.5,451
87405,287,1,71425,0.0030211480362537764,0.5,330
87406,539,0,71425,0.015625,0.5,63
87407,305,1,71426,0.00423728813559322,0.5,235
87408,190,1,71427,0.0032679738562091504,0.5,305
87409,127,1,71428,0.01818181818181818,0.5,54
87410,420,1,71429,0.005917159763313609,0.5,168
87411,105,0,71429,0.0024691358024691358,0.5,404
87412,315,1,71430,0.008620689655172414,0.5,115
87413,694,1,71431,0.012195121951219513,0.5,81
87414,180,1,71432,0.005208333333333333,0.5,191
87415,413,1,71433,0.008695652173913044,0.5,114
87416,467,1,71434,0.00546448087431694,0.5,182
87417,105,1,71435,0.0024630541871921183,0.5,405
87418,131,1,71436,0.003367003367003367,0.5,296
87419,476,0,71436,0.02631578947368421,0.5,37
87420,300,1,71437,0.0036900369003690036,0.5,270
87421,292,1,71438,0.00641025641025641,0.5,155
87422,323,1,71439,0.007633587786259542,0.5,130
87423,144,1,71440,0.006993006993006993,0.5,142
87424,591,1,71441,0.007042253521126761,0.5,141
87425,336,1,71442,0.011904761904761904,0.5,83
87426,226,1,71443,0.008264462809917356,0.5,120
87427,438,1,71444,0.007518796992481203,0.5,132
87428,575,1,71445,0.012658227848101266,0.5,78
87429,530,1,71446,0.01818181818181818,0.5,54
87430,421,1,71447,0.017857142857142856,0.5,55
87431,4,1,71448,0.012658227848101266,0.5,78
87432,237,0,71448,0.008547008547008548,0.5,116
87433,342,0,71448,0.015873015873015872,0.5,62
87434,810,1,71449,0.015151515151515152,0.5,65
87435,712,0,71449,0.010309278350515464,0.5,96
87436,568,1,71450,0.01282051282051282,0.5,77
87437,134,1,71451,0.005988023952095809,0.5,166
87438,88,1,71452,0.002793296089385475,0.5,357
87439,88,1,71453,0.002785515320334262,0.5,358
87440,702,0,71453,0.022727272727272728,0.5,43
87441,1,1,71454,0.008620689655172414,0.5,115
87442,90,1,71455,0.002109704641350211,0.5,473
87443,537,1,71456,0.014084507042253521,0.5,70
87444,227,1,71457,0.006896551724137931,0.5,144
87445,211,1,71458,0.007352941176470588,0.5,135
87446,378,1,71459,0.008849557522123894,0.5,112
87447,37,1,71460,0.012987012987012988,0.5,76
87448,295,0,71460,0.004545454545454545,0.5,219
87449,235,1,71461,0.002105263157894737,0.5,474
87450,235,0,71461,0.0021008403361344537,0.5,475
87451,490,1,71462,0.023255813953488372,0.5,42
87452,182,1,71463,0.0037174721189591076,0.5,268
87453,221,1,71464,0.00847457627118644,0.5,117
87454,78,1,71465,0.005076142131979695,0.5,196
87455,7,1,71466,0.0035971223021582736,0.5,277
87456,163,1,71467,0.003787878787878788,0.5,263
87457,378,1,71468,0.008771929824561403,0.5,113
87458,109,1,71469,0.004347826086956522,0.5,229
87459,184,1,71470,0.0030303030303030303,0.5,329
87460,595,1,71471,0.014084507042253521,0.5,70
87461,163,1,71472,0.0037735849056603774,0.5,264
87462,243,1,71473,0.004166666666666667,0.5,239
87463,119,1,71474,0.01020408163265306,0.5,97
87464,378,1,71475,0.008695652173913044,0.5,114
87465,436,1,71476,0.004784688995215311,0.5,208
87466,453,1,71477,0.016129032258064516,0.5,61
87467,625,0,71477,0.006756756756756757,0.5,147
87468,374,1,71478,0.003484320557491289,0.5,286
87469,214,1,71479,0.003787878787878788,0.5,263
87470,103,1,71480,0.0036496350364963502,0.5,273
87471,117,1,71481,0.00558659217877095,0.5,178
87472,312,1,71482,0.008620689655172414,0.5,115
87473,631,1,71483,0.009433962264150943,0.5,105
87474,168,1,71484,0.006172839506172839,0.5,161
87475,496,0,71484,0.020833333333333332,0.5,47
87476,23,1,71485,0.015625,0.5,63
87477,251,1,71486,0.0035842293906810036,0.5,278
87478,267,1,71487,0.009259259259259259,0.5,107
87479,687,1,71488,0.02702702702702703,0.5,36
87480,555,1,71489,0.022222222222222223,0.5,44
87481,290,1,71490,0.010309278350515464,0.5,96
87482,150,1,71491,0.008849557522123894,0.5,112
87483,111,1,71492,0.002631578947368421,0.5,379
87484,619,1,71493,0.006172839506172839,0.5,161
87485,586,0,71493,0.006666666666666667,0.5,149
87486,587,1,71494,0.022222222222222223,0.5,44
87487,73,1,71495,0.004132231404958678,0.5,241
87488,199,0,71495,0.00980392156862745,0.5,101
87489,166,1,71496,0.00423728813559322,0.5,235
87490,123,0,71496,0.014492753623188406,0.5,68
87491,622,1,71497,0.014285714285714285,0.5,69
87492,207,1,71498,0.00684931506849315,0.5,145
87493,74,1,71499,0.006097560975609756,0.5,163
87494,682,0,71499,0.024390243902439025,0.5,40
87495,261,1,71500,0.002207505518763797,0.5,452
87496,516,1,71501,0.005235602094240838,0.5,190
87497,184,1,71502,0.0030211480362537764,0.5,330
87498,198,1,71503,0.00625,0.5,159
87499,463,1,71504,0.006802721088435374,0.5,146
87500,721,1,71505,0.017857142857142856,0.5,55
87501,190,1,71506,0.003257328990228013,0.5,306
87502,464,1,71507,0.02564102564102564,0.5,38
87503,237,0,71507,0.00847457627118644,0.5,117
87504,23,1,71508,0.015384615384615385,0.5,64
87505,247,0,71508,0.005434782608695652,0.5,183
87506,407,1,71509,0.02127659574468085,0.5,46
87507,737,1,71510,0.027777777777777776,0.5,35
87508,189,1,71511,0.0056179775280898875,0.5,177
87509,543,1,71512,0.016129032258064516,0.5,61
